origem;data_hora;mes_ano;trimestre_ano;endereco;regional;ano;Geometry
SGO;2020-05-15 07:08:00;MAIO/2020;02/2020;AVENIDA DO CONTORNO 9384, BARRO PRETO;CENTRO-SUL;2020;POINT (-43.97759558 -19.92733818)
SGO;2020-05-16 05:45:00;MAIO/2020;02/2020;AVENIDA DO CONTORNO 9716, BARRO PRETO;CENTRO-SUL;2020;POINT (-43.9368974 -19.90590146)
SGO;2020-05-16 06:05:00;MAIO/2020;02/2020;AVENIDA BRASIL 1740, BOA VIAGEM;CENTRO-SUL;2020;POINT (-43.93153953 -19.93806028)
SGO;2020-05-16 10:05:00;MAIO/2020;02/2020;AVENIDA BARBACENA 413, BARRO PRETO;CENTRO-SUL;2020;POINT (-44.0286683320044 -19.9799117269168)
SGO;2020-05-16 19:46:00;MAIO/2020;02/2020;RUA ANTONIO ALEIXO 82, LOURDES;CENTRO-SUL;2020;POINT (-43.99301856 -19.95709908)
SGO;2020-05-17 05:41:00;MAIO/2020;02/2020;AVENIDA DO CONTORNO 9716, BARRO PRETO;CENTRO-SUL;2020;POINT (-43.9864144925287 -19.9456740549314)
SGO;2020-05-17 05:42:00;MAIO/2020;02/2020;RUA DOS GUARANIS 476, CENTRO;CENTRO-SUL;2020;POINT (-43.92751462 -19.86294567)
SGO;2020-05-17 05:43:00;MAIO/2020;02/2020;AVENIDA DO CONTORNO 1483, FLORESTA;LESTE;2020;POINT (-43.9527916 -19.92494227)
SGO;2020-05-17 05:45:00;MAIO/2020;02/2020;RUA CONDE DE LINHARES 240, CIDADE JARDIM;CENTRO-SUL;2020;POINT (-43.9228332596261 -19.854533069395)
SGO;2020-05-17 07:32:00;MAIO/2020;02/2020;AVENIDA BIAS FORTES 158, LOURDES;CENTRO-SUL;2020;POINT (-43.9527915999029 -19.9249422745813)
SGO;2020-05-17 08:05:00;MAIO/2020;02/2020;RUA SANTA RITA DURAO 1215, SAVASSI;CENTRO-SUL;2020;POINT (-43.9367110821292 -19.9047134049513)
SGO;2020-05-19 05:42:00;MAIO/2020;02/2020;AVENIDA CRISTIANO MACHADO 2201, SILVEIRA;NORDESTE;2020;POINT (-43.9527916 -19.92494227)
SGO;2020-05-19 11:15:00;MAIO/2020;02/2020;RUA ARAGUARI 661, BARRO PRETO;CENTRO-SUL;2020;POINT (-43.95127221 -19.91732324)
SGO;2020-05-19 18:12:00;MAIO/2020;02/2020;AVENIDA BIAS FORTES 197, LOURDES;CENTRO-SUL;2020;POINT (-43.95781758 -19.92839509)
SGO;2020-05-19 19:21:00;MAIO/2020;02/2020;AVENIDA BARBACENA 413, BARRO PRETO;CENTRO-SUL;2020;POINT (-43.9527916 -19.92494227)
SGO;2020-05-19 19:46:00;MAIO/2020;02/2020;AVENIDA BARBACENA 413, BARRO PRETO;CENTRO-SUL;2020;POINT (-43.95781758 -19.92839509)
SGO;2020-05-19 21:10:00;MAIO/2020;02/2020;AVENIDA BIAS FORTES 197, LOURDES;CENTRO-SUL;2020;POINT (-43.9521809374745 -19.9251619013224)
SGO;2020-05-20 06:23:00;MAIO/2020;02/2020;AVENIDA BIAS FORTES 197, LOURDES;CENTRO-SUL;2020;POINT (-44.0053002338953 -19.9448792486886)
SGO;2020-05-20 06:30:00;MAIO/2020;02/2020;AVENIDA DO CONTORNO 1266, FLORESTA;CENTRO-SUL;2020;POINT (-44.0053002338953 -19.9448792486886)
SGO;2020-05-20 06:32:00;MAIO/2020;02/2020;RUA ESPIRITO SANTO 2199, LOURDES;CENTRO-SUL;2020;POINT (-44.020734619895 -19.992436140331)
SGO;2020-05-20 06:35:00;MAIO/2020;02/2020;RUA ALVARENGA PEIXOTO 1200, SANTO AGOSTINHO;CENTRO-SUL;2020;POINT (-43.95336748 -19.9149371)
SGO;2020-05-20 06:37:00;MAIO/2020;02/2020;RUA PLATINA 109, PRADO;OESTE;2020;POINT (-43.9483352404303 -19.9192268470717)
SGO;2020-05-20 08:11:00;MAIO/2020;02/2020;AVENIDA DO CONTORNO 7041, SAO LUCAS;CENTRO-SUL;2020;POINT (-43.92729196 -19.92761263)
SGO;2020-05-20 10:53:00;MAIO/2020;02/2020;RUA DA BAHIA 1360, LOURDES;CENTRO-SUL;2020;POINT (-44.021185275318 -19.9925405322585)
SGO;2020-05-21 05:36:00;MAIO/2020;02/2020;RUA ALVARENGA PEIXOTO 1200, SANTO AGOSTINHO;CENTRO-SUL;2020;POINT (-43.9521809374745 -19.9251619013224)
SGO;2020-05-21 08:56:00;MAIO/2020;02/2020;AVENIDA DOM PEDRO II 1233, CARLOS PRATES;NOROESTE;2020;POINT (-43.9527916 -19.92494227)
SGO;2020-05-22 07:00:00;MAIO/2020;02/2020;AVENIDA CRISTIANO MACHADO 2201, SILVEIRA;NORDESTE;2020;POINT (-43.98127998 -19.95115587)
SGO;2020-05-22 07:19:00;MAIO/2020;02/2020;AVENIDA RAJA GABAGLIA 475, CIDADE JARDIM;CENTRO-SUL;2020;POINT (-44.021185275318 -19.9925405322585)
SGO;2020-05-22 21:12:00;MAIO/2020;02/2020;AVENIDA RAJA GABAGLIA 475, CIDADE JARDIM;CENTRO-SUL;2020;POINT (-44.0127363820217 -19.9896912786984)
SGO;2020-05-23 07:12:00;MAIO/2020;02/2020;AVENIDA SILVA LOBO 492, CALAFATE;OESTE;2020;POINT (-43.9812799793896 -19.9511558668947)
SGO;2020-05-23 07:29:00;MAIO/2020;02/2020;RUA SERGIPE 168, BOA VIAGEM;CENTRO-SUL;2020;POINT (-43.9228332596261 -19.854533069395)
SGO;2020-05-23 07:58:00;MAIO/2020;02/2020;RUA DOS GUAJAJARAS 97, BOA VIAGEM;CENTRO-SUL;2020;POINT (-43.9560270055596 -19.931568943031)
SGO;2020-05-27 07:58:00;MAIO/2020;02/2020;AVENIDA DOS ANDRADAS 1350, SANTA EFIGENIA;CENTRO-SUL;2020;POINT (-43.9534421394296 -19.9238685400389)
SGO;2020-05-29 06:57:00;MAIO/2020;02/2020;AVENIDA ALVARES CABRAL 1409, LOURDES;CENTRO-SUL;2020;POINT (-44.037437287488 -19.9860361196189)
SGO;2020-05-30 07:28:00;MAIO/2020;02/2020;AVENIDA PRESIDENTE ANTONIO CARLOS 4211, CAMPUS UFMG;PAMPULHA;2020;POINT (-43.99301856 -19.95709908)
SGO;2020-06-01 06:18:00;JUNHO/2020;02/2020;RUA SAO JOAO BATISTA DO GLORIA 489, JARDIM LEBLON;VENDA NOVA;2020;POINT (-43.9527916 -19.92494227)
SGO;2020-06-02 09:35:00;JUNHO/2020;02/2020;AVENIDA PROFESSOR CLOVIS SALGADO 1215, URCA;PAMPULHA;2020;POINT (-43.95392725 -19.93389396)
SGO;2020-06-03 05:52:00;JUNHO/2020;02/2020;AVENIDA SILVA LOBO 492, CALAFATE;OESTE;2020;POINT (-43.95392725 -19.93389396)
SGO;2020-06-03 07:13:00;JUNHO/2020;02/2020;AVENIDA DOM PEDRO II 600, CARLOS PRATES;NOROESTE;2020;POINT (-43.9527916 -19.92494227)
SGO;2020-06-04 06:54:00;JUNHO/2020;02/2020;RUA PARACATU 110, BARRO PRETO;CENTRO-SUL;2020;POINT (-43.9345041291894 -19.9151073283406)
SGO;2020-06-04 07:34:00;JUNHO/2020;02/2020;AVENIDA SILVIANO BRANDAO 253, SAGRADA FAMILIA;LESTE;2020;POINT (-43.9369241 -19.93636343)
SGO;2020-06-04 09:15:00;JUNHO/2020;02/2020;RUA SERGIPE 168, BOA VIAGEM;CENTRO-SUL;2020;POINT (-43.9415277 -19.93906852)
SGO;2020-06-08 07:03:00;JUNHO/2020;02/2020;RUA ARAGUARI 266, BARRO PRETO;CENTRO-SUL;2020;POINT (-43.95392725 -19.93389396)
SGO;2020-06-08 07:06:00;JUNHO/2020;02/2020;RUA CONDE DE LINHARES 240, CIDADE JARDIM;CENTRO-SUL;2020;POINT (-43.92566244 -19.9404034)
SGO;2020-06-08 07:56:00;JUNHO/2020;02/2020;RUA DOS GOITACAZES 472, CENTRO;CENTRO-SUL;2020;POINT (-43.9800131629241 -19.9490882458902)
SGO;2020-06-08 16:48:00;JUNHO/2020;02/2020;AVENIDA PRESIDENTE TANCREDO NEVES 3533, CASTELO;PAMPULHA;2020;POINT (-43.9256624438367 -19.9404034026071)
SGO;2020-06-08 17:21:00;JUNHO/2020;02/2020;AVENIDA RISOLETA NEVES 1600, PROVIDENCIA;NORTE;2020;POINT (-43.95392725 -19.93389396)
SGO;2020-06-09 07:12:00;JUNHO/2020;02/2020;AVENIDA CRISTIANO MACHADO 2201, SILVEIRA;NORDESTE;2020;POINT (-43.9267563 -19.93876842)
SGO;2020-06-09 17:46:00;JUNHO/2020;02/2020;AVENIDA DO CONTORNO 7777, CIDADE JARDIM;CENTRO-SUL;2020;POINT (-43.95392725 -19.93389396)
SGO;2020-06-10 05:43:00;JUNHO/2020;02/2020;RUA CONDE DE LINHARES 240, CIDADE JARDIM;CENTRO-SUL;2020;POINT (-43.9527916 -19.92494227)
SGO;2020-06-10 05:45:00;JUNHO/2020;02/2020;AVENIDA RAJA GABAGLIA 1300, GUTIERREZ;OESTE;2020;POINT (-43.9824961359229 -19.9511622077055)
SGO;2020-06-10 08:02:00;JUNHO/2020;02/2020;RUA EDUARDO PORTO 246, CIDADE JARDIM;CENTRO-SUL;2020;POINT (-43.93888986 -19.93977982)
SGO;2020-06-12 05:46:00;JUNHO/2020;02/2020;AVENIDA RAJA GABAGLIA 220, GUTIERREZ;OESTE;2020;POINT (-43.99468381 -19.95862856)
SGO;2020-06-12 05:47:00;JUNHO/2020;02/2020;RUA CONDE DE LINHARES 240, CIDADE JARDIM;CENTRO-SUL;2020;POINT (-43.99301856 -19.95709908)
SGO;2020-06-12 19:16:00;JUNHO/2020;02/2020;AVENIDA FRANCISCO SA 648, PRADO;OESTE;2020;POINT (-43.9883064633673 -19.9556755687605)
SGO;2020-06-14 06:29:00;JUNHO/2020;02/2020;AVENIDA CRISTIANO MACHADO 2201, SILVEIRA;NORDESTE;2020;POINT (-43.9508712 -19.91796209)
SGO;2020-06-14 11:01:00;JUNHO/2020;02/2020;AVENIDA PRESIDENTE ANTONIO CARLOS 705, LAGOINHA;NOROESTE;2020;POINT (-43.93901233 -19.93970386)
SGO;2020-06-15 07:05:00;JUNHO/2020;02/2020;AVENIDA FRANCISCO SA 153, PRADO;OESTE;2020;POINT (-43.93467449 -19.93921031)
SGO;2020-06-15 07:07:00;JUNHO/2020;02/2020;AVENIDA DO CONTORNO 8485, GUTIERREZ;OESTE;2020;POINT (-43.9539971861588 -19.9172895116288)
SGO;2020-06-16 06:27:00;JUNHO/2020;02/2020;AVENIDA OLEGARIO MACIEL 1699, LOURDES;CENTRO-SUL;2020;POINT (-43.92566244 -19.9404034)
SGO;2020-06-17 01:11:00;JUNHO/2020;02/2020;RUA GONCALVES DIAS 2319, LOURDES;CENTRO-SUL;2020;POINT (-43.9268337533131 -19.9386511785305)
SGO;2020-06-17 05:48:00;JUNHO/2020;02/2020;AVENIDA AFONSO PENA 1500, CENTRO;CENTRO-SUL;2020;POINT (-43.95127221 -19.91732324)
SGO;2020-06-17 05:53:00;JUNHO/2020;02/2020;AVENIDA DO CONTORNO 8485, GUTIERREZ;OESTE;2020;POINT (-43.9248318937432 -19.9408088861038)
SGO;2020-06-17 05:54:00;JUNHO/2020;02/2020;AVENIDA OLEGARIO MACIEL 1699, LOURDES;CENTRO-SUL;2020;POINT (-43.9824961359229 -19.9511622077055)
SGO;2020-06-17 05:56:00;JUNHO/2020;02/2020;RUA DOS TUPINAMBAS 905, CENTRO;CENTRO-SUL;2020;POINT (-43.99301856 -19.95709908)
SGO;2020-06-18 13:36:00;JUNHO/2020;02/2020;RUA RIO CASCA 254, CARLOS PRATES;NOROESTE;2020;POINT (-44.0303707263199 -19.9786069684174)
SGO;2020-06-18 22:47:00;JUNHO/2020;02/2020;AVENIDA DOM PEDRO II 1233, CARLOS PRATES;NOROESTE;2020;POINT (-43.98847594 -19.9422589)
SGO;2020-06-19 07:50:00;JUNHO/2020;02/2020;AVENIDA RAJA GABAGLIA 1900, ALPES;OESTE;2020;POINT (-43.98098108 -19.93059942)
SGO;2020-06-19 10:20:00;JUNHO/2020;02/2020;RUA ALAGOAS 335, BOA VIAGEM;CENTRO-SUL;2020;POINT (-43.9825454279116 -19.9304274387945)
SGO;2020-06-19 22:47:00;JUNHO/2020;02/2020;AVENIDA DOM PEDRO II 959, CARLOS PRATES;NOROESTE;2020;POINT (-44.0290135207596 -19.9797056557317)
SGO;2020-06-20 07:20:00;JUNHO/2020;02/2020;AVENIDA SILVIANO BRANDAO 319, SAGRADA FAMILIA;LESTE;2020;POINT (-43.95127221 -19.91732324)
SGO;2020-06-20 09:36:00;JUNHO/2020;02/2020;AVENIDA DOM PEDRO II 1233, CARLOS PRATES;NOROESTE;2020;POINT (-43.93312205 -19.93501015)
SGO;2020-06-23 07:06:00;JUNHO/2020;02/2020;AVENIDA SILVIANO BRANDAO 290, FLORESTA;LESTE;2020;POINT (-43.9814302529346 -19.9302400121149)
SGO;2020-06-23 10:32:00;JUNHO/2020;02/2020;RUA DA BAHIA 55, CENTRO;CENTRO-SUL;2020;POINT (-43.98098108 -19.93059942)
SGO;2020-06-24 07:14:00;JUNHO/2020;02/2020;AVENIDA RAJA GABAGLIA 1300, GUTIERREZ;OESTE;2020;POINT (-44.037437287488 -19.9860361196189)
SGO;2020-06-25 08:11:00;JUNHO/2020;02/2020;AVENIDA BARAO HOMEM DE MELO 2471, ESTORIL;OESTE;2020;POINT (-43.93724206 -19.90845503)
SGO;2020-06-26 05:48:00;JUNHO/2020;02/2020;RUA DA BAHIA 55, CENTRO;CENTRO-SUL;2020;POINT (-43.9376099191813 -19.9055302803588)
SGO;2020-06-26 05:49:00;JUNHO/2020;02/2020;RUA DA BAHIA 163, CENTRO;CENTRO-SUL;2020;POINT (-43.9851597 -19.93974745)
SGO;2020-06-26 05:49:00;JUNHO/2020;02/2020;AVENIDA DO CONTORNO 7492, LOURDES;CENTRO-SUL;2020;POINT (-43.9851596959708 -19.9397474519173)
SGO;2020-06-27 06:31:00;JUNHO/2020;02/2020;RUA DA BAHIA 55, CENTRO;CENTRO-SUL;2020;POINT (-43.9369555711985 -19.9404208592713)
SGO;2020-06-27 06:59:00;JUNHO/2020;02/2020;AVENIDA SILVA LOBO 233, CALAFATE;OESTE;2020;POINT (-43.949985173649 -19.9179873053458)
SGO;2020-06-27 09:30:00;JUNHO/2020;02/2020;AVENIDA PRUDENTE DE MORAIS 637, SANTO ANTONIO;CENTRO-SUL;2020;POINT (-43.93856099 -19.93954443)
SGO;2020-06-28 07:03:00;JUNHO/2020;02/2020;AVENIDA AFONSO PENA 1500, CENTRO;CENTRO-SUL;2020;POINT (-43.95127221 -19.91732324)
SGO;2020-06-28 07:23:00;JUNHO/2020;02/2020;RUA VILA RICA 688, PADRE EUSTAQUIO;NOROESTE;2020;POINT (-43.9391848606609 -19.9401872807879)
SGO;2020-06-29 06:33:00;JUNHO/2020;02/2020;AVENIDA DO CONTORNO 9716, BARRO PRETO;CENTRO-SUL;2020;POINT (-43.941224270213 -19.9396390050457)
SGO;2020-06-29 07:15:00;JUNHO/2020;02/2020;RUA SERGIPE 129, BOA VIAGEM;CENTRO-SUL;2020;POINT (-43.9851597 -19.93974745)
SGO;2020-06-29 07:17:00;JUNHO/2020;02/2020;AVENIDA AMAZONAS 4688, NOVA SUISSA;OESTE;2020;POINT (-43.984893339466 -19.9382137867532)
SGO;2020-06-29 07:21:00;JUNHO/2020;02/2020;AVENIDA PRESIDENTE ANTONIO CARLOS 2056, CACHOEIRINHA;NORDESTE;2020;POINT (-43.94111264 -19.93895222)
SGO;2020-07-01 07:07:22;JULHO/2020;03/2020;AVENIDA DO CONTORNO 7777, CIDADE JARDIM;CENTRO-SUL;2020;POINT (-43.95781758 -19.92839509)
SGO;2020-07-01 07:09:26;JULHO/2020;03/2020;AVENIDA FRANCISCO SALES 1616, SANTA EFIGENIA;CENTRO-SUL;2020;POINT (-43.9415277 -19.93906852)
SGO;2020-07-01 07:58:12;JULHO/2020;03/2020;RUA ANDRE CAVALCANTI 381, GUTIERREZ;OESTE;2020;POINT (-43.9415277 -19.93906852)
SGO;2020-07-02 07:29:30;JULHO/2020;03/2020;AVENIDA DOS ANDRADAS 1315, SANTA EFIGENIA;CENTRO-SUL;2020;POINT (-43.94899935 -19.92080102)
SGO;2020-07-03 05:41:43;JULHO/2020;03/2020;RUA DOS TIMBIRAS 1352, BOA VIAGEM;CENTRO-SUL;2020;POINT (-43.94515441 -19.93729861)
SGO;2020-07-03 05:42:40;JULHO/2020;03/2020;RUA ALAGOAS 121, SAVASSI;CENTRO-SUL;2020;POINT (-43.99571528 -19.95829265)
SGO;2020-07-04 06:32:53;JULHO/2020;03/2020;AVENIDA DO CONTORNO 7851, CIDADE JARDIM;CENTRO-SUL;2020;POINT (-43.94111264 -19.93895222)
SGO;2020-07-04 06:41:13;JULHO/2020;03/2020;AVENIDA DO CONTORNO 7510, LOURDES;CENTRO-SUL;2020;POINT (-43.9476487 -19.920596)
SGO;2020-07-05 06:43:51;JULHO/2020;03/2020;RUA RIO DE JANEIRO 60, CENTRO;CENTRO-SUL;2020;POINT (-43.9579831604667 -19.9279540336646)
SGO;2020-07-05 10:35:50;JULHO/2020;03/2020;AVENIDA RAJA GABAGLIA 2222, ESTORIL;OESTE;2020;POINT (-43.95781758 -19.92839509)
SGO;2020-07-06 09:54:11;JULHO/2020;03/2020;RUA RIO POMBA 790, PADRE EUSTAQUIO;NOROESTE;2020;POINT (-43.95781758 -19.92839509)
SGO;2020-07-08 05:45:05;JULHO/2020;03/2020;RUA RIO DE JANEIRO 60, CENTRO;CENTRO-SUL;2020;POINT (-43.99301856 -19.95709908)
SGO;2020-07-10 06:30:32;JULHO/2020;03/2020;RUA RIO DE JANEIRO 60, CENTRO;CENTRO-SUL;2020;POINT (-43.9415277 -19.93906852)
SGO;2020-07-11 08:35:17;JULHO/2020;03/2020;AVENIDA DO CONTORNO 9841, PRADO;OESTE;2020;POINT (-43.9819024005883 -19.9307823103566)
SGO;2020-07-12 07:19:16;JULHO/2020;03/2020;RUA RIO DE JANEIRO 60, CENTRO;CENTRO-SUL;2020;POINT (-43.9456196988218 -19.9201323897214)
SGO;2020-07-12 07:21:21;JULHO/2020;03/2020;RUA ESPIRITO SANTO 149, CENTRO;CENTRO-SUL;2020;POINT (-43.98098108 -19.93059942)
SGO;2020-07-12 07:44:07;JULHO/2020;03/2020;AVENIDA PRUDENTE DE MORAIS 569, SANTO ANTONIO;CENTRO-SUL;2020;POINT (-43.93796141 -19.91896798)
SGO;2020-07-13 05:40:28;JULHO/2020;03/2020;AVENIDA PRUDENTE DE MORAIS 521, SANTO ANTONIO;CENTRO-SUL;2020;POINT (-43.983683049342 -19.9500008380188)
SGO;2020-07-14 05:46:57;JULHO/2020;03/2020;RUA DOS TIMBIRAS 1352, BOA VIAGEM;CENTRO-SUL;2020;POINT (-43.95701826 -19.91939823)
SGO;2020-07-14 05:49:02;JULHO/2020;03/2020;AVENIDA RAJA GABAGLIA 3502, ESTORIL;OESTE;2020;POINT (-43.9476487 -19.920596)
SGO;2020-07-14 15:42:00;JULHO/2020;03/2020;AVENIDA DO CONTORNO 7777, CIDADE JARDIM;CENTRO-SUL;2020;POINT (-43.9851597 -19.93974745)
SGO;2020-07-15 06:34:15;JULHO/2020;03/2020;RUA RIO DE JANEIRO 60, CENTRO;CENTRO-SUL;2020;POINT (-43.9505393674187 -19.9179764844294)
SGO;2020-07-15 06:35:52;JULHO/2020;03/2020;AVENIDA ALVARES CABRAL 1039, LOURDES;CENTRO-SUL;2020;POINT (-43.95127221 -19.91732324)
SGO;2020-07-15 07:24:19;JULHO/2020;03/2020;AVENIDA PROFESSOR MARIO WERNECK 167, BURITIS;OESTE;2020;POINT (-43.9770883643372 -19.9275596621543)
SGO;2020-07-15 12:15:49;JULHO/2020;03/2020;RUA PADRE EUSTAQUIO 1380, CARLOS PRATES;NOROESTE;2020;POINT (-43.97708836 -19.92755966)
SGO;2020-07-16 05:18:38;JULHO/2020;03/2020;RUA RIO DE JANEIRO 60, CENTRO;CENTRO-SUL;2020;POINT (-43.9415277 -19.93906852)
SGO;2020-07-17 06:33:17;JULHO/2020;03/2020;AVENIDA SILVA LOBO 324, CALAFATE;OESTE;2020;POINT (-43.9863250727846 -19.9484992454383)
SGO;2020-07-17 06:39:11;JULHO/2020;03/2020;AVENIDA PROFESSOR MARIO WERNECK 1500, BURITIS;OESTE;2020;POINT (-43.9514857850469 -19.9173097932876)
SGO;2020-07-17 08:57:35;JULHO/2020;03/2020;RUA IZABEL BUENO 1241, JARAGUA;PAMPULHA;2020;POINT (-43.95127221 -19.91732324)
SGO;2020-07-18 05:43:07;JULHO/2020;03/2020;AVENIDA AFONSO PENA 1711, FUNCIONARIOS;CENTRO-SUL;2020;POINT (-43.98847594 -19.9422589)
SGO;2020-07-19 06:24:45;JULHO/2020;03/2020;AVENIDA ALVARES CABRAL 1030, LOURDES;CENTRO-SUL;2020;POINT (-43.92418553 -19.89342575)
SGO;2020-07-19 07:43:15;JULHO/2020;03/2020;AVENIDA PRESIDENTE ANTONIO CARLOS 8000, SAO LUIZ;PAMPULHA;2020;POINT (-43.94839482 -19.91904615)
SGO;2020-07-20 23:58:16;JULHO/2020;03/2020;AVENIDA DO CONTORNO 7777, CIDADE JARDIM;CENTRO-SUL;2020;POINT (-43.94031742 -19.93657991)
SGO;2020-07-21 06:16:13;JULHO/2020;03/2020;AVENIDA SILVA LOBO 233, CALAFATE;OESTE;2020;POINT (-43.9580887748667 -19.9276465996808)
SGO;2020-07-22 06:29:55;JULHO/2020;03/2020;AVENIDA SILVIANO BRANDAO 1307, SAGRADA FAMILIA;LESTE;2020;POINT (-43.95781758 -19.92839509)
SGO;2020-07-23 05:44:46;JULHO/2020;03/2020;AVENIDA ALVARES CABRAL 1030, LOURDES;CENTRO-SUL;2020;POINT (-43.95781758 -19.92839509)
SGO;2020-07-23 07:36:28;JULHO/2020;03/2020;AVENIDA PRESIDENTE ANTONIO CARLOS 8000, SAO LUIZ;PAMPULHA;2020;POINT (-43.9579716409024 -19.9279807062234)
SGO;2020-07-24 06:04:15;JULHO/2020;03/2020;RUA PADRE EUSTAQUIO 1206, CARLOS PRATES;NOROESTE;2020;POINT (-43.95781758 -19.92839509)
SGO;2020-07-25 06:34:08;JULHO/2020;03/2020;AVENIDA RAJA GABAGLIA 285, CIDADE JARDIM;CENTRO-SUL;2020;POINT (-43.9579831604667 -19.9279540336646)
SGO;2020-07-27 06:17:25;JULHO/2020;03/2020;RUA DOS TAMOIOS 596, CENTRO;CENTRO-SUL;2020;POINT (-43.9828547802835 -19.9286229778209)
SGO;2020-07-30 06:21:18;JULHO/2020;03/2020;RUA JACUI 237, COLEGIO BATISTA;LESTE;2020;POINT (-43.98845792 -19.93166125)
SGO;2020-07-30 06:45:27;JULHO/2020;03/2020;RUA DOS TAMOIOS 996, CENTRO;CENTRO-SUL;2020;POINT (-44.0074284175147 -19.9477521020903)
SGO;2020-07-30 07:06:03;JULHO/2020;03/2020;RUA DOS GOITACAZES 1132, BARRO PRETO;CENTRO-SUL;2020;POINT (-43.94350586 -19.92425594)
SGO;2020-07-30 07:07:17;JULHO/2020;03/2020;RUA DOS GOITACAZES 1305, BARRO PRETO;CENTRO-SUL;2020;POINT (-43.9437249884005 -19.9246352320334)
SGO;2020-07-30 07:29:40;JULHO/2020;03/2020;AVENIDA SILVA LOBO 492, CALAFATE;OESTE;2020;POINT (-44.0074409615349 -19.9478260269646)
SGO;2020-07-30 08:48:19;JULHO/2020;03/2020;AVENIDA DO CONTORNO 525, CENTRO;CENTRO-SUL;2020;POINT (-43.99301856 -19.95709908)
SGO;2020-07-30 14:47:08;JULHO/2020;03/2020;RUA DOS GOITACAZES 1275, BARRO PRETO;CENTRO-SUL;2020;POINT (-43.9578501225726 -19.928310541056)
SGO;2020-07-31 06:04:38;JULHO/2020;03/2020;AVENIDA JOSE CANDIDO DA SILVEIRA 217, CIDADE NOVA;NORDESTE;2020;POINT (-43.94637873 -19.91995378)
SGO;2020-08-01 08:21:11;AGOSTO/2020;03/2020;RUA CURITIBA 8, CENTRO;CENTRO-SUL;2020;POINT (-43.93086617 -19.93686142)
SGO;2020-08-02 07:35:44;AGOSTO/2020;03/2020;RUA PLATINA 1600, CALAFATE;OESTE;2020;POINT (-43.94839482 -19.91904615)
SGO;2020-08-02 08:02:10;AGOSTO/2020;03/2020;AVENIDA AFONSO PENA 1711, FUNCIONARIOS;CENTRO-SUL;2020;POINT (-43.97382459 -19.95819961)
SGO;2020-08-02 08:50:00;AGOSTO/2020;03/2020;AVENIDA PROFESSOR ALFREDO BALENA 551, SANTA EFIGENIA;CENTRO-SUL;2020;POINT (-43.97382459 -19.95819961)
SGO;2020-08-02 08:59:37;AGOSTO/2020;03/2020;AVENIDA PRESIDENTE ANTONIO CARLOS 8000, SAO LUIZ;PAMPULHA;2020;POINT (-43.9508712 -19.91796209)
SGO;2020-08-02 16:23:26;AGOSTO/2020;03/2020;AVENIDA RAJA GABAGLIA 4961, SANTA LUCIA;CENTRO-SUL;2020;POINT (-43.94637873 -19.91995378)
SGO;2020-08-03 06:04:20;AGOSTO/2020;03/2020;RUA DOS GUARANIS 245, CENTRO;CENTRO-SUL;2020;POINT (-43.89646509 -19.85786819)
SGO;2020-08-03 17:17:43;AGOSTO/2020;03/2020;RUA DOS TIMBIRAS 1754, LOURDES;CENTRO-SUL;2020;POINT (-43.95127221 -19.91732324)
SGO;2020-08-03 17:19:50;AGOSTO/2020;03/2020;RUA DOS TIMBIRAS 1754, LOURDES;CENTRO-SUL;2020;POINT (-43.9514857850469 -19.9173097932876)
SGO;2020-08-04 01:13:58;AGOSTO/2020;03/2020;AVENIDA ALVARES CABRAL 1030, LOURDES;CENTRO-SUL;2020;POINT (-43.94214968 -19.87990139)
SGO;2020-08-04 07:16:02;AGOSTO/2020;03/2020;AVENIDA DO CONTORNO 525, CENTRO;CENTRO-SUL;2020;POINT (-43.97344278 -19.92072323)
SGO;2020-08-04 07:18:24;AGOSTO/2020;03/2020;RUA DOS TAMOIOS 772, CENTRO;CENTRO-SUL;2020;POINT (-43.98049934 -19.92372894)
SGO;2020-08-04 07:19:52;AGOSTO/2020;03/2020;RUA DOS TAMOIOS 996, CENTRO;CENTRO-SUL;2020;POINT (-44.02020182 -19.99196542)
SGO;2020-08-06 05:44:01;AGOSTO/2020;03/2020;AVENIDA RAJA GABAGLIA 3502, ESTORIL;OESTE;2020;POINT (-43.94214968 -19.87990139)
SGO;2020-08-06 05:45:28;AGOSTO/2020;03/2020;RUA ANTONIO ALEIXO 798, LOURDES;CENTRO-SUL;2020;POINT (-43.92859913 -19.87841102)
SGO;2020-08-06 05:47:39;AGOSTO/2020;03/2020;AVENIDA FRANCISCO SALES 329, FLORESTA;CENTRO-SUL;2020;POINT (-43.89646509 -19.85786819)
SGO;2020-08-06 05:53:34;AGOSTO/2020;03/2020;AVENIDA FRANCISCO SA 693, PRADO;OESTE;2020;POINT (-43.92859913 -19.87841102)
SGO;2020-08-07 05:27:04;AGOSTO/2020;03/2020;RUA DOS TAMOIOS 772, CENTRO;CENTRO-SUL;2020;POINT (-43.98049934 -19.92372894)
SGO;2020-08-07 05:37:30;AGOSTO/2020;03/2020;AVENIDA JOSE CANDIDO DA SILVEIRA 297, CIDADE NOVA;NORDESTE;2020;POINT (-44.02020182 -19.99196542)
SGO;2020-08-07 10:38:46;AGOSTO/2020;03/2020;AVENIDA GETULIO VARGAS 318, FUNCIONARIOS;CENTRO-SUL;2020;POINT (-43.97344278 -19.92072323)
