origem;data_hora;mes_ano;trimestre_ano;endereco;regional;ano;Geometry
SGO;2022-02-19 07:54:00;FEVEREIRO/2022;01/2022;RUA ARAGUARI 108, BARRO PRETO;CENTRO-SUL;2022;POINT (-43.9485718325222 -19.9473068993388)
SGO;2022-02-19 19:11:00;FEVEREIRO/2022;01/2022;AVENIDA AMAZONAS 7025, NOVA GAMELEIRA;OESTE;2022;POINT (-43.9633806854358 -19.9066024098544)
SGO;2022-02-20 06:48:00;FEVEREIRO/2022;01/2022;AVENIDA AMAZONAS 5439, NOVA SUISSA;OESTE;2022;POINT (-43.9638899514393 -19.906266217413)
SGO;2022-02-20 07:08:00;FEVEREIRO/2022;01/2022;AVENIDA PRESIDENTE ANTONIO CARLOS 4303, CAMPUS UFMG;PAMPULHA;2022;POINT (-44.0007063502306 -19.9389916373481)
SGO;2022-02-20 20:41:00;FEVEREIRO/2022;01/2022;AVENIDA TERESA CRISTINA 3000, PADRE EUSTAQUIO;NOROESTE;2022;POINT (-44.0008477074809 -19.9388384675235)
SICOP;2022-02-20 23:43:00;FEVEREIRO/2022;01/2022;AVENIDA PRESIDENTE ANTONIO CARLOS 7852, São Luíz;PAMPULHA;2022;POINT (-43.9609377022157 -19.8594607320507)
OI;2022-02-21 00:00:00;FEVEREIRO/2022;01/2022;RUA SENHORA DA CONCEICAO 901, CACHOEIRINHA;NORDESTE;2022;POINT (-43.9565372 -19.85281382)
OI;2022-02-21 00:00:00;FEVEREIRO/2022;01/2022;RUA JORNALISTA HELVIDIO PRISCO 48, SERRANO;PAMPULHA;2022;POINT (-43.9565372 -19.85281382)
OI;2022-02-21 00:00:00;FEVEREIRO/2022;01/2022;RUA FORMIGA 449, SAO CRISTOVAO;NORDESTE;2022;POINT (-43.95815213 -19.88932327)
OI;2022-02-21 00:00:00;FEVEREIRO/2022;01/2022;RUA JORNALISTA HELVIDIO PRISCO 48, SERRANO;PAMPULHA;2022;POINT (-43.95162581 -19.89478675)
OI;2022-02-21 00:00:00;FEVEREIRO/2022;01/2022;RUA FORMIGA 449, SAO CRISTOVAO;NORDESTE;2022;POINT (-43.95162581 -19.89478675)
OI;2022-02-21 00:00:00;FEVEREIRO/2022;01/2022;RUA SENHORA DA CONCEICAO 901, CACHOEIRINHA;NORDESTE;2022;POINT (-43.96608888 -19.89574769)
SGO;2022-02-21 00:49:00;FEVEREIRO/2022;01/2022;AVENIDA PRESIDENTE ANTONIO CARLOS 7596, SAO LUIZ;PAMPULHA;2022;POINT (-43.97902644 -19.92969141)
SGO;2022-02-21 02:07:00;FEVEREIRO/2022;01/2022;RUA SANTA CATARINA 1434, LOURDES;CENTRO-SUL;2022;POINT (-43.9481709904671 -19.9476411988736)
SGO;2022-02-21 05:41:00;FEVEREIRO/2022;01/2022;AVENIDA TERESA CRISTINA 6175, SALGADO FILHO;OESTE;2022;POINT (-43.94817099 -19.9476412)
SGO;2022-02-21 05:52:00;FEVEREIRO/2022;01/2022;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK 4300, CORACAO EUCARISTICO;NOROESTE;2022;POINT (-43.92198358 -19.85207471)
SGO;2022-02-21 05:53:00;FEVEREIRO/2022;01/2022;AVENIDA AMAZONAS 5439, NOVA SUISSA;OESTE;2022;POINT (-43.9248282334082 -19.8529742218859)
SGO;2022-02-21 06:45:00;FEVEREIRO/2022;01/2022;AVENIDA CRISTOVAO COLOMBO 683, SAVASSI;CENTRO-SUL;2022;POINT (-43.98612802 -19.9279776)
SGO;2022-02-21 15:40:00;FEVEREIRO/2022;01/2022;AVENIDA TERESA CRISTINA 3091, GUARATA;OESTE;2022;POINT (-43.9669268 -19.89172871)
SGO;2022-02-21 22:40:00;FEVEREIRO/2022;01/2022;RUA LAVRAS 235, SAO PEDRO;CENTRO-SUL;2022;POINT (-43.98668482 -19.8007892)
SICOP;2022-02-21 23:52:00;FEVEREIRO/2022;01/2022;AVENIDA TERESA CRISTINA 3200, Calafate;OESTE;2022;POINT (-43.9777948399963 -19.9127618249197)
SGO;2022-02-22 05:53:00;FEVEREIRO/2022;01/2022;AVENIDA TERESA CRISTINA 3535, CALAFATE;OESTE;2022;POINT (-43.9290449404567 -19.9345155963279)
SGO;2022-02-22 07:42:00;FEVEREIRO/2022;01/2022;AVENIDA TERESA CRISTINA 3535, CALAFATE;OESTE;2022;POINT (-43.9532607847477 -19.9272933914898)
SGO;2022-02-22 07:45:00;FEVEREIRO/2022;01/2022;AVENIDA PRESIDENTE ANTONIO CARLOS 3680, CACHOEIRINHA;NORDESTE;2022;POINT (-43.9856413503137 -19.9400833477058)
SICOP;2022-02-22 08:03:00;FEVEREIRO/2022;01/2022;AVENIDA TERESA CRISTINA 3000, Padre Eustáquio;NOROESTE;2022;POINT (-43.9531115870238 -19.8751856275784)
SGO;2022-02-22 08:20:00;FEVEREIRO/2022;01/2022;AVENIDA SANTOS DUMONT 668, CENTRO;CENTRO-SUL;2022;POINT (-44.0038663783092 -19.9432758883567)
OI;2022-02-23 00:00:00;FEVEREIRO/2022;01/2022;RUA PADRE TIAGO DE ALMEIDA 187, CAMARGOS;OESTE;2022;POINT (-44.00475258 -19.87488577)
OI;2022-02-23 00:00:00;FEVEREIRO/2022;01/2022;RUA AVEIRO 164, SAO FRANCISCO;PAMPULHA;2022;POINT (-44.00475258 -19.87488577)
OI;2022-02-23 00:00:00;FEVEREIRO/2022;01/2022;RUA PADRE TIAGO DE ALMEIDA 187, CAMARGOS;OESTE;2022;POINT (-43.94295867 -19.89521726)
OI;2022-02-23 00:00:00;FEVEREIRO/2022;01/2022;RUA AVEIRO 164, SAO FRANCISCO;PAMPULHA;2022;POINT (-43.95815213 -19.88932327)
SGO;2022-02-23 05:40:00;FEVEREIRO/2022;01/2022;AVENIDA TERESA CRISTINA 3535, CALAFATE;OESTE;2022;POINT (-43.9672005590264 -19.8919752018375)
SICOP;2022-02-23 05:56:00;FEVEREIRO/2022;01/2022;AVENIDA TERESA CRISTINA 3301, Calafate;OESTE;2022;POINT (-43.935216884167 -19.9159190054986)
SGO;2022-02-23 06:37:00;FEVEREIRO/2022;01/2022;AVENIDA TERESA CRISTINA 7110, BETANIA;OESTE;2022;POINT (-43.9684046624843 -19.8921018717364)
SICOP;2022-02-23 07:30:00;FEVEREIRO/2022;01/2022;AVENIDA TERESA CRISTINA 7110, Betânia;OESTE;2022;POINT (-43.9437505372367 -19.9333576819729)
SGO;2022-02-23 07:36:00;FEVEREIRO/2022;01/2022;RUA PADRE PEDRO PINTO 3260, MANTIQUEIRA;VENDA NOVA;2022;POINT (-43.9895943995631 -19.8024733752521)
SGO;2022-02-23 11:23:00;FEVEREIRO/2022;01/2022;AVENIDA WALDYR SOEIRO EMRICH 7, SANTA HELENA;BARREIRO;2022;POINT (-43.92264176 -19.93050936)
SGO;2022-02-23 19:55:00;FEVEREIRO/2022;01/2022;RUA IVAI 825, DOM BOSCO;NOROESTE;2022;POINT (-43.95772208 -19.92094732)
OI;2022-02-24 00:00:00;FEVEREIRO/2022;01/2022;RUA GENTIL PORTUGAL DO BRASIL 646, CAMARGOS;OESTE;2022;POINT (-43.96928747 -19.83955436)
OI;2022-02-24 00:00:00;FEVEREIRO/2022;01/2022;RUA DOM JOAO PIMENTA 160, CORACAO EUCARISTICO;NOROESTE;2022;POINT (-43.94295867 -19.89521726)
OI;2022-02-24 00:00:00;FEVEREIRO/2022;01/2022;RUA DOM JOAO PIMENTA 160, CORACAO EUCARISTICO;NOROESTE;2022;POINT (-43.98173081 -19.78601511)
OI;2022-02-24 00:00:00;FEVEREIRO/2022;01/2022;RUA GENTIL PORTUGAL DO BRASIL 646, CAMARGOS;OESTE;2022;POINT (-43.98173081 -19.78601511)
SICOP;2022-02-24 04:12:00;FEVEREIRO/2022;01/2022;AVENIDA TERESA CRISTINA 3500, Calafate;OESTE;2022;POINT (-43.9594837701192 -19.8582395415195)
SGO;2022-02-24 05:23:00;FEVEREIRO/2022;01/2022;AVENIDA SANTOS DUMONT 668, CENTRO;CENTRO-SUL;2022;POINT (-44.0031753882652 -19.9417753026766)
SGO;2022-02-24 05:53:00;FEVEREIRO/2022;01/2022;AVENIDA CRISTOVAO COLOMBO 683, SAVASSI;CENTRO-SUL;2022;POINT (-44.0030311902374 -19.9420571786592)
SGO;2022-02-24 05:55:00;FEVEREIRO/2022;01/2022;AVENIDA AMAZONAS 5439, NOVA SUISSA;OESTE;2022;POINT (-43.9672323495178 -19.9015252551624)
SICOP;2022-02-24 06:24:00;FEVEREIRO/2022;01/2022;AVENIDA PRESIDENTE ANTONIO CARLOS 4263, Campus UFMG;PAMPULHA;2022;POINT (-43.944417614713 -19.9054887770685)
SGO;2022-02-24 06:31:00;FEVEREIRO/2022;01/2022;AVENIDA TERESA CRISTINA 3535, CALAFATE;OESTE;2022;POINT (-43.9675061890475 -19.9015084490282)
SGO;2022-02-24 06:33:00;FEVEREIRO/2022;01/2022;AVENIDA PRESIDENTE ANTONIO CARLOS 4303, CAMPUS UFMG;PAMPULHA;2022;POINT (-43.9848737570278 -19.9245367164102)
SGO;2022-02-24 06:34:00;FEVEREIRO/2022;01/2022;RUA RIO POMBA 691, PADRE EUSTAQUIO;NOROESTE;2022;POINT (-44.001931 -19.94081795)
SICOP;2022-02-24 06:48:00;FEVEREIRO/2022;01/2022;AVENIDA SANTOS DUMONT 582, Centro;CENTRO-SUL;2022;POINT (-43.937634 -19.907884)
SICOP;2022-02-24 06:54:00;FEVEREIRO/2022;01/2022;AVENIDA AMAZONAS 5440, Nova Suissa;OESTE;2022;POINT (-43.9399550460237 -19.9125596880805)
SICOP;2022-02-24 07:19:00;FEVEREIRO/2022;01/2022;AVENIDA CRISTOVAO COLOMBO 600, Savassi;CENTRO-SUL;2022;POINT (-43.9509874012417 -19.9179846384592)
SGO;2022-02-24 07:54:00;FEVEREIRO/2022;01/2022;RUA PADRE PEDRO PINTO 6250, MARIA HELENA;VENDA NOVA;2022;POINT (-44.00387487 -19.94283375)
SICOP;2022-02-24 08:40:00;FEVEREIRO/2022;01/2022;AVENIDA DO CONTORNO 100, Centro;CENTRO-SUL;2022;POINT (-43.9391062594238 -19.9178029577152)
SGO;2022-02-24 09:31:00;FEVEREIRO/2022;01/2022;PRACA RIO BRANCO 40, CENTRO;CENTRO-SUL;2022;POINT (-43.9520882680803 -19.9369711514579)
OI;2022-02-25 00:00:00;FEVEREIRO/2022;01/2022;RUA RONDONIA 330, NOVO GLORIA;NOROESTE;2022;POINT (-43.97275045 -19.93578925)
OI;2022-02-25 00:00:00;FEVEREIRO/2022;01/2022;RUA ALABANDINA 639, CAICARAS;NOROESTE;2022;POINT (-43.97275045 -19.93578925)
OI;2022-02-25 00:00:00;FEVEREIRO/2022;01/2022;RUA ALABANDINA 639, CAICARAS;NOROESTE;2022;POINT (-43.96928747 -19.83955436)
OI;2022-02-25 00:00:00;FEVEREIRO/2022;01/2022;RUA RONDONIA 330, NOVO GLORIA;NOROESTE;2022;POINT (-43.94063316 -19.87960817)
SICOP;2022-02-25 05:51:00;FEVEREIRO/2022;01/2022;AVENIDA TERESA CRISTINA 3500, Calafate;OESTE;2022;POINT (-43.9198882206135 -19.9252197485986)
SGO;2022-02-25 06:13:00;FEVEREIRO/2022;01/2022;AVENIDA TERESA CRISTINA 3535, CALAFATE;OESTE;2022;POINT (-43.95094197 -19.93711778)
SICOP;2022-02-25 07:40:00;FEVEREIRO/2022;01/2022;RUA PAULO PIEDADE CAMPOS 405, Estoril;OESTE;2022;POINT (-43.9453718852594 -19.9127339486047)
SGO;2022-02-25 07:40:00;FEVEREIRO/2022;01/2022;AVENIDA PRESIDENTE ANTONIO CARLOS 3680, CACHOEIRINHA;NORDESTE;2022;POINT (-43.948901081926 -19.9471291509072)
SICOP;2022-02-25 07:56:00;FEVEREIRO/2022;01/2022;AVENIDA DO CONTORNO 10, Santa Efigênia;LESTE;2022;POINT (-43.9443323259984 -19.9130730528698)
SGO;2022-02-25 07:57:00;FEVEREIRO/2022;01/2022;AVENIDA AMAZONAS 5439, NOVA SUISSA;OESTE;2022;POINT (-43.9485748161574 -19.9473107118414)
OI;2022-02-26 00:00:00;FEVEREIRO/2022;01/2022;RUA BOAVENTURA 241, LIBERDADE;PAMPULHA;2022;POINT (-43.94063316 -19.87960817)
OI;2022-02-26 00:00:00;FEVEREIRO/2022;01/2022;RUA BOAVENTURA 241, LIBERDADE;PAMPULHA;2022;POINT (-43.92438302 -19.90677226)
SICOP;2022-02-26 07:56:00;FEVEREIRO/2022;01/2022;AVENIDA PRESIDENTE ANTONIO CARLOS 1980, Cachoeirinha;NORDESTE;2022;POINT (-43.9242381481151 -19.9057595106033)
SICOP;2022-02-26 08:11:00;FEVEREIRO/2022;01/2022;AVENIDA DOM PEDRO I 568, Itapoã;PAMPULHA;2022;POINT (-43.9594837701192 -19.8582395415195)
SGO;2022-02-26 08:34:00;FEVEREIRO/2022;01/2022;AVENIDA DOM PEDRO I 568, ITAPOA;PAMPULHA;2022;POINT (-44.0060642380552 -19.9459939725468)
SGO;2022-02-26 08:34:00;FEVEREIRO/2022;01/2022;AVENIDA PRESIDENTE ANTONIO CARLOS 1980, CACHOEIRINHA;NORDESTE;2022;POINT (-44.0057009 -19.94549534)
SGO;2022-02-26 17:11:00;FEVEREIRO/2022;01/2022;AVENIDA TERESA CRISTINA 6801, SALGADO FILHO;OESTE;2022;POINT (-43.9481709904671 -19.9476411988736)
SGO;2022-02-26 22:09:00;FEVEREIRO/2022;01/2022;PRACA RIO BRANCO 40, CENTRO;CENTRO-SUL;2022;POINT (-43.9479888145 -19.9481415454002)
SGO;2022-02-26 22:48:00;FEVEREIRO/2022;01/2022;AVENIDA PARANA 99, CENTRO;CENTRO-SUL;2022;POINT (-43.952817721387 -19.8768565850107)
SGO;2022-02-27 08:38:00;FEVEREIRO/2022;01/2022;AVENIDA PRESIDENTE ANTONIO CARLOS 4063, SAO FRANCISCO;PAMPULHA;2022;POINT (-43.9497702744224 -19.938567917877)
SGO;2022-02-27 08:59:00;FEVEREIRO/2022;01/2022;AVENIDA VILARINHO 5959, MANTIQUEIRA;VENDA NOVA;2022;POINT (-43.94965913 -19.93826589)
SGO;2022-02-27 17:45:00;FEVEREIRO/2022;01/2022;RUA CARANGOLA 212, SANTO ANTONIO;CENTRO-SUL;2022;POINT (-43.95216246 -19.92387709)
OI;2022-02-28 00:00:00;FEVEREIRO/2022;01/2022;RUA AUGUSTO CLEMENTINO 1007, COPACABANA;VENDA NOVA;2022;POINT (-43.9676786 -19.84033408)
OI;2022-02-28 00:00:00;FEVEREIRO/2022;01/2022;RUA AUGUSTO CLEMENTINO 1007, COPACABANA;VENDA NOVA;2022;POINT (-43.92438302 -19.90677226)
SICOP;2022-02-28 01:08:00;FEVEREIRO/2022;01/2022;AVENIDA SILVA LOBO 636, Nova Suissa;OESTE;2022;POINT (-43.9429744839253 -19.9155738535165)
SGO;2022-02-28 06:25:00;FEVEREIRO/2022;01/2022;AVENIDA SILVA LOBO 492, CALAFATE;OESTE;2022;POINT (-43.95094197 -19.93711778)
SICOP;2022-02-28 06:35:00;FEVEREIRO/2022;01/2022;AVENIDA SILVA LOBO 963, Alto Barroca;OESTE;2022;POINT (-43.9700661457198 -19.9240183134775)
SGO;2022-02-28 06:49:00;FEVEREIRO/2022;01/2022;AVENIDA SILVA LOBO 993, ALTO BARROCA;OESTE;2022;POINT (-43.88620478 -19.81655897)
SGO;2022-02-28 07:14:00;FEVEREIRO/2022;01/2022;AVENIDA AMAZONAS 3519, BARROCA;OESTE;2022;POINT (-43.93901233 -19.93970386)
SGO;2022-02-28 07:22:00;FEVEREIRO/2022;01/2022;AVENIDA AMAZONAS 5439, NOVA SUISSA;OESTE;2022;POINT (-43.94602987 -19.91758792)
SGO;2022-02-28 07:23:00;FEVEREIRO/2022;01/2022;AVENIDA CRISTIANO MACHADO 44, COLEGIO BATISTA;LESTE;2022;POINT (-44.0059383075596 -19.9820297940951)
SICOP;2022-02-28 08:16:00;FEVEREIRO/2022;01/2022;AVENIDA AMAZONAS 3537, Barroca;OESTE;2022;POINT (-43.9482443536677 -19.9126839281842)
SICOP;2022-02-28 08:36:00;FEVEREIRO/2022;01/2022;AVENIDA AMAZONAS 5439, Nova Suissa;OESTE;2022;POINT (-43.9594837701192 -19.8582395415195)
SICOP;2022-02-28 08:48:00;FEVEREIRO/2022;01/2022;AVENIDA CRISTIANO MACHADO 1, Concórdia;NORDESTE;2022;POINT (-43.9429744839253 -19.9155738535165)
SGO;2022-02-28 13:03:00;FEVEREIRO/2022;01/2022;AVENIDA PARANA 6, CENTRO;CENTRO-SUL;2022;POINT (-43.9290576221144 -19.8765288751959)
SICOP;2022-02-28 15:12:00;FEVEREIRO/2022;01/2022;AVENIDA PARANA 99, Centro;CENTRO-SUL;2022;POINT (-43.9541795573025 -19.9151685397916)
SGO;2022-02-28 17:11:00;FEVEREIRO/2022;01/2022;AVENIDA PARANA 6, CENTRO;CENTRO-SUL;2022;POINT (-43.92905762 -19.87652887)
SGO;2022-02-28 17:13:00;FEVEREIRO/2022;01/2022;AVENIDA PARANA 6, CENTRO;CENTRO-SUL;2022;POINT (-43.9477569343348 -19.9206444344257)
SICOP;2022-02-28 18:23:00;FEVEREIRO/2022;01/2022;RUA DOS CAETES 827, Centro;CENTRO-SUL;2022;POINT (-43.9350115806102 -19.9266840439242)
OI;2022-03-01 00:00:00;MARCO/2022;01/2022;RUA SANSAO 151, COQUEIROS;NOROESTE;2022;POINT (-43.9676786 -19.84033408)
OI;2022-03-01 00:00:00;MARCO/2022;01/2022;RUA PITANGUI 544, CONCORDIA;NORDESTE;2022;POINT (-43.94791828 -19.89682612)
OI;2022-03-01 00:00:00;MARCO/2022;01/2022;RUA SANSAO 151, COQUEIROS;NOROESTE;2022;POINT (-43.94791828 -19.89682612)
OI;2022-03-01 00:00:00;MARCO/2022;01/2022;RUA PITANGUI 544, CONCORDIA;NORDESTE;2022;POINT (-43.99249136 -19.8245831)
SGO;2022-03-01 05:40:00;MARCO/2022;01/2022;AVENIDA AMAZONAS 5439, NOVA SUISSA;OESTE;2022;POINT (-43.9476487 -19.920596)
SGO;2022-03-01 07:33:00;MARCO/2022;01/2022;AVENIDA WALDYR SOEIRO EMRICH 5290, OLARIA;BARREIRO;2022;POINT (-43.9336204 -19.94657715)
SICOP;2022-03-01 08:24:00;MARCO/2022;01/2022;AVENIDA WALDYR SOEIRO EMRICH 5213, Castanheira;BARREIRO;2022;POINT (-43.9350115806102 -19.9266840439242)
SGO;2022-03-01 11:08:00;MARCO/2022;01/2022;RUA PROFESSOR ESTEVAO PINTO 883, SERRA;CENTRO-SUL;2022;POINT (-43.9336204049756 -19.9465771516219)
OI;2022-03-02 00:00:00;MARCO/2022;01/2022;RUA LETICIA 489, APARECIDA;NOROESTE;2022;POINT (-43.9676786 -19.84033408)
OI;2022-03-02 00:00:00;MARCO/2022;01/2022;RUA ARTHUR LUCCHESI 98, SANTA HELENA;BARREIRO;2022;POINT (-43.99832189 -19.81796001)
OI;2022-03-02 00:00:00;MARCO/2022;01/2022;RUA JOAO CAMILO DE OLIVEIRA 12, LAJEDO;NORTE;2022;POINT (-43.99249136 -19.8245831)
OI;2022-03-02 00:00:00;MARCO/2022;01/2022;RUA ARTHUR LUCCHESI 98, SANTA HELENA;BARREIRO;2022;POINT (-43.9676786 -19.84033408)
OI;2022-03-02 00:00:00;MARCO/2022;01/2022;RUA LETICIA 489, APARECIDA;NOROESTE;2022;POINT (-43.99832189 -19.81796001)
OI;2022-03-02 00:00:00;MARCO/2022;01/2022;RUA JOAO CAMILO DE OLIVEIRA 12, LAJEDO;NORTE;2022;POINT (-43.9667820392293 -19.8393881972002)
SICOP;2022-03-02 02:20:00;MARCO/2022;01/2022;AVENIDA SARAMENHA 1899, Guarani;NORTE;2022;POINT (-43.923014968811 -19.9219020178308)
SICOP;2022-03-02 05:06:00;MARCO/2022;01/2022;AVENIDA DOM PEDRO I 528, Itapoã;PAMPULHA;2022;POINT (-43.9542512540912 -19.9155000827942)
SGO;2022-03-02 06:19:00;MARCO/2022;01/2022;AVENIDA RISOLETA NEVES 437, GUARANI;NORTE;2022;POINT (-43.9518538627689 -19.936913488209)
SGO;2022-03-02 07:16:00;MARCO/2022;01/2022;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK 4300, CORACAO EUCARISTICO;NOROESTE;2022;POINT (-43.95158913 -19.93679593)
SGO;2022-03-02 07:19:00;MARCO/2022;01/2022;RUA PADRE PEDRO PINTO 644, VENDA NOVA;VENDA NOVA;2022;POINT (-43.93901233 -19.93970386)
SGO;2022-03-02 09:43:00;MARCO/2022;01/2022;AVENIDA PARANA 99, CENTRO;CENTRO-SUL;2022;POINT (-43.9694999413042 -19.9235662807272)
OI;2022-03-03 00:00:00;MARCO/2022;01/2022;RUA ARAXA 413, COLEGIO BATISTA;LESTE;2022;POINT (-44.00910875 -19.9932882)
OI;2022-03-03 00:00:00;MARCO/2022;01/2022;RUA MARTINS FONTES 9, SANTA MARIA;OESTE;2022;POINT (-44.00910875 -19.9932882)
OI;2022-03-03 00:00:00;MARCO/2022;01/2022;RUA ARAXA 413, COLEGIO BATISTA;LESTE;2022;POINT (-43.9153263 -19.91004855)
OI;2022-03-03 00:00:00;MARCO/2022;01/2022;RUA MARTINS FONTES 9, SANTA MARIA;OESTE;2022;POINT (-43.9153263 -19.91004855)
SGO;2022-03-03 06:33:00;MARCO/2022;01/2022;RUA SATURNINO DE BRITO 99, CENTRO;CENTRO-SUL;2022;POINT (-43.9694242925574 -19.923334909324)
SICOP;2022-03-03 10:58:00;MARCO/2022;01/2022;AVENIDA AMAZONAS 5439, Nova Suissa;OESTE;2022;POINT (-43.9416508048243 -19.9345212953479)
SGO;2022-03-03 15:31:00;MARCO/2022;01/2022;PRACA RIO BRANCO 40, CENTRO;CENTRO-SUL;2022;POINT (-43.92483704 -19.91144749)
OI;2022-03-04 00:00:00;MARCO/2022;01/2022;RUA ALADIN CORREA DE FARIA 350, TEIXEIRA DIAS;BARREIRO;2022;POINT (-43.92446596 -19.83442695)
OI;2022-03-04 00:00:00;MARCO/2022;01/2022;RUA ALADIN CORREA DE FARIA 350, TEIXEIRA DIAS;BARREIRO;2022;POINT (-43.9483136133283 -19.8967543754758)
SGO;2022-03-04 05:42:00;MARCO/2022;01/2022;RUA SATURNINO DE BRITO 99, CENTRO;CENTRO-SUL;2022;POINT (-43.9476487 -19.920596)
SGO;2022-03-04 07:57:00;MARCO/2022;01/2022;AVENIDA RISOLETA NEVES 1616, PROVIDENCIA;NORTE;2022;POINT (-43.9444177 -19.88644025)
SGO;2022-03-04 08:03:00;MARCO/2022;01/2022;AVENIDA RISOLETA NEVES 437, GUARANI;NORTE;2022;POINT (-43.93317263 -19.94392649)
SGO;2022-03-04 08:16:00;MARCO/2022;01/2022;AVENIDA JOSE CANDIDO DA SILVEIRA 311, CIDADE NOVA;NORDESTE;2022;POINT (-43.9494066240402 -19.8845200768805)
SGO;2022-03-04 08:18:00;MARCO/2022;01/2022;RUA MARILIA DE DIRCEU 26, LOURDES;CENTRO-SUL;2022;POINT (-43.9464145790266 -19.9178005223419)
SICOP;2022-03-04 09:14:00;MARCO/2022;01/2022;AVENIDA RISOLETA NEVES 10, Primeiro de Maio;NORTE;2022;POINT (-43.9453718852594 -19.9127339486047)
SICOP;2022-03-04 09:18:00;MARCO/2022;01/2022;AVENIDA RISOLETA NEVES 10, Primeiro de Maio;NORTE;2022;POINT (-43.9541799657509 -19.8878645928805)
SICOP;2022-03-04 09:38:00;MARCO/2022;01/2022;AVENIDA JOSE CANDIDO DA SILVEIRA 10, Santa Inês;LESTE;2022;POINT (-43.9421457560784 -19.9331100052581)
SICOP;2022-03-04 09:41:00;MARCO/2022;01/2022;RUA MARILIA DE DIRCEU 10, Lourdes;CENTRO-SUL;2022;POINT (-43.9441066212537 -19.9335748925484)
SGO;2022-03-05 06:15:00;MARCO/2022;01/2022;AVENIDA PRESIDENTE ANTONIO CARLOS 7596, SAO LUIZ;PAMPULHA;2022;POINT (-43.92390591 -19.92164164)
SGO;2022-03-05 06:54:00;MARCO/2022;01/2022;AVENIDA AMAZONAS 5439, NOVA SUISSA;OESTE;2022;POINT (-43.95158913 -19.93679593)
SGO;2022-03-05 07:39:00;MARCO/2022;01/2022;AVENIDA AMAZONAS 3449, BARROCA;OESTE;2022;POINT (-43.96946444 -19.84218436)
SGO;2022-03-05 08:37:00;MARCO/2022;01/2022;AVENIDA TERESA CRISTINA 8640, BETANIA;OESTE;2022;POINT (-43.9419343743342 -19.91712484409)
SGO;2022-03-06 05:08:00;MARCO/2022;01/2022;RUA DA BAHIA 1261, LOURDES;CENTRO-SUL;2022;POINT (-43.94195233 -19.91718466)
SGO;2022-03-06 07:42:00;MARCO/2022;01/2022;AVENIDA PRESIDENTE ANTONIO CARLOS 3800, SAO FRANCISCO;PAMPULHA;2022;POINT (-43.9705107001081 -19.8432152659781)
SICOP;2022-03-06 21:56:00;MARCO/2022;01/2022;AVENIDA DO CONTORNO 11144, Centro;CENTRO-SUL;2022;POINT (-43.937634 -19.907884)
OI;2022-03-07 00:00:00;MARCO/2022;01/2022;RUA SAOZINHA BAGGIO COUTINHO 120, ITAPOA;PAMPULHA;2022;POINT (-43.94946718 -19.91485512)
OI;2022-03-07 00:00:00;MARCO/2022;01/2022;RUA SENHORA DA CONCEICAO 971, CACHOEIRINHA;NORDESTE;2022;POINT (-43.94946718 -19.91485512)
OI;2022-03-07 00:00:00;MARCO/2022;01/2022;RUA PAU-FERRO 7, SOLIMOES;NORTE;2022;POINT (-44.01158015 -19.99877688)
OI;2022-03-07 00:00:00;MARCO/2022;01/2022;RUA PAU BRASIL 19, SOLIMOES;NORTE;2022;POINT (-44.01158015 -19.99877688)
OI;2022-03-07 00:00:00;MARCO/2022;01/2022;RUA PAU BRASIL 19, SOLIMOES;NORTE;2022;POINT (-43.92446596 -19.83442695)
OI;2022-03-07 00:00:00;MARCO/2022;01/2022;RUA PAU-FERRO 7, SOLIMOES;NORTE;2022;POINT (-43.96335964 -19.84301642)
OI;2022-03-07 00:00:00;MARCO/2022;01/2022;RUA SENHORA DA CONCEICAO 971, CACHOEIRINHA;NORDESTE;2022;POINT (-43.96335964 -19.84301642)
OI;2022-03-07 00:00:00;MARCO/2022;01/2022;RUA SAOZINHA BAGGIO COUTINHO 120, ITAPOA;PAMPULHA;2022;POINT (-43.94895175 -19.8692941)
SGO;2022-03-07 01:08:00;MARCO/2022;01/2022;AVENIDA DO CONTORNO 11134, CENTRO;CENTRO-SUL;2022;POINT (-43.9673084 -19.8888999)
SGO;2022-03-07 05:41:00;MARCO/2022;01/2022;AVENIDA SILVA LOBO 492, CALAFATE;OESTE;2022;POINT (-43.9773293554576 -19.8749078636138)
SGO;2022-03-07 06:41:00;MARCO/2022;01/2022;AVENIDA JOAO PINHEIRO 258, LOURDES;CENTRO-SUL;2022;POINT (-43.9424600629384 -19.916980902087)
SGO;2022-03-07 07:40:00;MARCO/2022;01/2022;AVENIDA RISOLETA NEVES 1616, PROVIDENCIA;NORTE;2022;POINT (-43.94246006 -19.9169809)
SICOP;2022-03-07 07:44:00;MARCO/2022;01/2022;AVENIDA SILVA LOBO 10, Nova Granada;OESTE;2022;POINT (-43.9650453792854 -19.8419384326209)
SICOP;2022-03-07 08:17:00;MARCO/2022;01/2022;AVENIDA RISOLETA NEVES 100, Novo Aarão Reis;NORTE;2022;POINT (-43.9430836989713 -19.9338552722198)
SICOP;2022-03-07 22:37:00;MARCO/2022;01/2022;RUA ANTONIO ALEIXO 650, Lourdes;CENTRO-SUL;2022;POINT (-43.9434915016882 -19.9145589425516)
