origem;data_hora;mes_ano;trimestre_ano;endereco;regional;ano;Geometry;trimestre
CLARO;2024-01-05 23:39:00;JANEIRO/2024;01/2024;RUA AUGUSTO FRANCO 372, SAO JOAO BATISTA;VENDA NOVA;2024;POINT (-43.9843763 -19.8335644);1
V.TAL;2024-01-06 02:38:00;JANEIRO/2024;01/2024;RUA SAO PEDRO DO AVAI 153, SANTA BRANCA;PAMPULHA;2024;POINT (-43.96426381 -19.84031077);1
V.TAL;2024-01-06 02:38:00;JANEIRO/2024;01/2024;RUA SAO PEDRO DO AVAI 153, SANTA BRANCA;PAMPULHA;2024;POINT (-43.9843763 -19.8335644);1
SICOP;2024-01-06 03:20:00;JANEIRO/2024;01/2024;RUA ACAIACA 304, Dom Bosco;NOROESTE;2024;POINT (-43.9486393412327 -19.9216448179894);1
V.TAL;2024-01-06 14:19:00;JANEIRO/2024;01/2024;RUA GURUPA 108, CACHOEIRINHA;NORDESTE;2024;POINT (-43.9759516 -19.9078071);1
V.TAL;2024-01-06 14:19:00;JANEIRO/2024;01/2024;RUA GURUPA 108, CACHOEIRINHA;NORDESTE;2024;POINT (-44.03860987 -20.00796555);1
V.TAL;2024-01-07 00:32:00;JANEIRO/2024;01/2024;PRACA AGOSTINHO MARTINI 999, LAGOINHA;NOROESTE;2024;POINT (-43.9759516 -19.9078071);1
V.TAL;2024-01-07 00:32:00;JANEIRO/2024;01/2024;PRACA AGOSTINHO MARTINI 999, LAGOINHA;NOROESTE;2024;POINT (-44.03860987 -20.00796555);1
V.TAL;2024-01-07 01:19:00;JANEIRO/2024;01/2024;RUA CAISSARA 756, SAO GERALDO;LESTE;2024;POINT (-44.05632405 -19.99041143);1
V.TAL;2024-01-07 01:19:00;JANEIRO/2024;01/2024;RUA CAISSARA 756, SAO GERALDO;LESTE;2024;POINT (-43.894614 -19.859792);1
V.TAL;2024-01-07 01:42:00;JANEIRO/2024;01/2024;RUA JAGUARI 491, BONFIM;NOROESTE;2024;POINT (-43.894614 -19.859792);1
V.TAL;2024-01-07 01:42:00;JANEIRO/2024;01/2024;RUA JAGUARI 491, BONFIM;NOROESTE;2024;POINT (-44.05632405 -19.99041143);1
V.TAL;2024-01-07 01:51:00;JANEIRO/2024;01/2024;RUA DESEMBARGADOR MARIO MATTOS 590, SERRA;CENTRO-SUL;2024;POINT (-43.9580388 -19.8266025);1
V.TAL;2024-01-07 01:51:00;JANEIRO/2024;01/2024;RUA DESEMBARGADOR MARIO MATTOS 590, SERRA;CENTRO-SUL;2024;POINT (-43.95411777 -19.90437483);1
V.TAL;2024-01-07 03:16:00;JANEIRO/2024;01/2024;RUA CONTORNO 340, MARIA VIRGINIA;NORDESTE;2024;POINT (-43.95411777 -19.90437483);1
V.TAL;2024-01-07 03:16:00;JANEIRO/2024;01/2024;RUA CONTORNO 340, MARIA VIRGINIA;NORDESTE;2024;POINT (-43.9580388 -19.8266025);1
SICOP;2024-01-07 04:01:00;JANEIRO/2024;01/2024;RUA PAULO PIEDADE CAMPOS 575, Estoril;OESTE;2024;POINT (-43.9433126183445 -19.9252681269592);1
CLARO;2024-01-07 04:02:00;JANEIRO/2024;01/2024;RUA PAULO PIEDADE CAMPOS 575, ESTORIL;OESTE;2024;POINT (-43.94787515 -19.87918572);1
CLARO;2024-01-07 04:02:00;JANEIRO/2024;01/2024;RUA PAULO PIEDADE CAMPOS 575, ESTORIL;OESTE;2024;POINT (-43.9555459 -19.9108199);1
CLARO;2024-01-08 02:56:00;JANEIRO/2024;01/2024;RUA ANTONIO MARIANO DE ABREU 716, PAULO VI;NORDESTE;2024;POINT (-43.94787515 -19.87918572);1
CLARO;2024-01-08 02:56:00;JANEIRO/2024;01/2024;RUA ANTONIO MARIANO DE ABREU 716, PAULO VI;NORDESTE;2024;POINT (-43.9555459 -19.9108199);1
OI;2024-01-08 09:32:04;JANEIRO/2024;01/2024;RUA CONSELHEIRO GALVAO 120, SANTA ROSA;PAMPULHA;2024;POINT (-44.01334831 -19.97419318);1
OI;2024-01-08 09:32:04;JANEIRO/2024;01/2024;RUA CONSELHEIRO GALVAO 120, SANTA ROSA;PAMPULHA;2024;POINT (-43.9427225 -19.87179042);1
OI;2024-01-08 11:05:03;JANEIRO/2024;01/2024;RUA FREDERICO BOY PRUSSIANO 407, PETROPOLIS;BARREIRO;2024;POINT (-43.9427225 -19.87179042);1
OI;2024-01-08 11:05:03;JANEIRO/2024;01/2024;RUA FREDERICO BOY PRUSSIANO 407, PETROPOLIS;BARREIRO;2024;POINT (-44.01334831 -19.97419318);1
CLARO;2024-01-09 02:05:00;JANEIRO/2024;01/2024;RUA MARIANO DE ABREU 56, ESPLANADA;LESTE;2024;POINT (-43.9775165360588 -19.9274062206037);1
CLARO;2024-01-09 02:05:00;JANEIRO/2024;01/2024;RUA MARIANO DE ABREU 56, ESPLANADA;LESTE;2024;POINT (-43.95454132 -19.88200772);1
CLARO;2024-01-09 02:46:00;JANEIRO/2024;01/2024;RUA CIPRIANO DE CARVALHO 620, CINQUENTENARIO;OESTE;2024;POINT (-43.92141979 -19.85969249);1
CLARO;2024-01-09 02:46:00;JANEIRO/2024;01/2024;RUA CIPRIANO DE CARVALHO 620, CINQUENTENARIO;OESTE;2024;POINT (-43.9774157902715 -19.9274556240803);1
CLARO;2024-01-09 04:30:00;JANEIRO/2024;01/2024;AVENIDA JOAO ROLLA FILHO 855, DIAMANTE;BARREIRO;2024;POINT (-43.9155781 -19.9094351);1
CLARO;2024-01-09 04:30:00;JANEIRO/2024;01/2024;AVENIDA JOAO ROLLA FILHO 855, DIAMANTE;BARREIRO;2024;POINT (-43.92141979 -19.85969249);1
SGO;2024-01-09 06:13:00;JANEIRO/2024;01/2024;RUA CONCEICAO DO PARA 20, SANTA INES;LESTE;2024;POINT (-43.93051065 -19.82527285);1
CLARO;2024-01-09 09:00:00;JANEIRO/2024;01/2024;RUA SANTA JOSEFINA 901, APARECIDA SETIMA SECAO;NOROESTE;2024;POINT (-43.95454132 -19.88200772);1
CLARO;2024-01-09 09:00:00;JANEIRO/2024;01/2024;RUA SANTA JOSEFINA 901, APARECIDA SETIMA SECAO;NOROESTE;2024;POINT (-43.9155781 -19.9094351);1
OI;2024-01-09 09:29:58;JANEIRO/2024;01/2024;RUA COLETORA 916, VILA PINHO;BARREIRO;2024;POINT (-43.92770495 -19.9005909);1
OI;2024-01-09 09:29:58;JANEIRO/2024;01/2024;RUA COLETORA 916, VILA PINHO;BARREIRO;2024;POINT (-43.93225543 -19.90957192);1
CLARO;2024-01-09 10:00:00;JANEIRO/2024;01/2024;RUA DOM JOSE GASPAR 479, CORAÇAO EUCARISTICO;NOROESTE;2024;POINT (-43.93225543 -19.90957192);1
SICOP;2024-01-09 10:00:00;JANEIRO/2024;01/2024;AVENIDA DOM JOSE GASPAR 479, Coração Eucarístico;NOROESTE;2024;POINT (-43.9424667914653 -19.9235862322573);1
CLARO;2024-01-09 10:00:00;JANEIRO/2024;01/2024;RUA DOM JOSE GASPAR 479, CORAÇAO EUCARISTICO;NOROESTE;2024;POINT (-43.92770495 -19.9005909);1
VIVO;2024-01-09 10:07:00;JANEIRO/2024;01/2024;AVENIDA DOM PEDRO II 3027, CARLOS PRATES;NOROESTE;2024;POINT (-43.9705743 -19.8961392);1
VIVO;2024-01-09 10:07:00;JANEIRO/2024;01/2024;AVENIDA DOM PEDRO II 3027, CARLOS PRATES;NOROESTE;2024;POINT (-43.9445634 -19.91019454);1
OI;2024-01-09 10:19:23;JANEIRO/2024;01/2024;RUA JOAO LOPES DE OLIVEIRA 177, SAO BERNARDO;NORTE;2024;POINT (-43.9445634 -19.91019454);1
OI;2024-01-09 10:19:23;JANEIRO/2024;01/2024;RUA JOAO LOPES DE OLIVEIRA 177, SAO BERNARDO;NORTE;2024;POINT (-43.9705743 -19.8961392);1
OI;2024-01-09 11:11:09;JANEIRO/2024;01/2024;RUA MADRESSILVA 248, ESPLANADA;LESTE;2024;POINT (-43.89799 -19.8597004);1
OI;2024-01-09 11:11:09;JANEIRO/2024;01/2024;RUA MADRESSILVA 248, ESPLANADA;LESTE;2024;POINT (-43.99327728 -19.97874982);1
OI;2024-01-09 15:52:16;JANEIRO/2024;01/2024;RUA DO OURO 1568, SERRA;CENTRO-SUL;2024;POINT (-43.89799 -19.8597004);1
OI;2024-01-09 15:52:16;JANEIRO/2024;01/2024;RUA DO OURO 1568, SERRA;CENTRO-SUL;2024;POINT (-43.99327728 -19.97874982);1
SGO;2024-01-09 17:04:00;JANEIRO/2024;01/2024;RUA GUSTAVO DA SILVEIRA 1035, HORTO FLORESTAL;LESTE;2024;POINT (-43.93051065 -19.82527285);1
SGO;2024-01-09 17:05:00;JANEIRO/2024;01/2024;RUA JUIZ DE FORA 1454, SANTO AGOSTINHO;CENTRO-SUL;2024;POINT (-44.02064105 -19.97496615);1
CLARO;2024-01-09 20:07:00;JANEIRO/2024;01/2024;RUA PEREIRA PINTO 69, CACHOEIRINHA;NORDESTE;2024;POINT (-44.0092046 -19.9939465);1
CLARO;2024-01-09 20:07:00;JANEIRO/2024;01/2024;RUA PEREIRA PINTO 69, CACHOEIRINHA;NORDESTE;2024;POINT (-43.9427031881525 -19.9214139333456);1
CLARO;2024-01-10 02:30:00;JANEIRO/2024;01/2024;RUA VITAL BRASIL 391, LIBERDADE;PAMPULHA;2024;POINT (-44.0092046 -19.9939465);1
CLARO;2024-01-10 02:30:00;JANEIRO/2024;01/2024;RUA VITAL BRASIL 391, LIBERDADE;PAMPULHA;2024;POINT (-43.97781202 -19.94794392);1
VIVO;2024-01-10 09:13:00;JANEIRO/2024;01/2024;RUA RAMOS DE AZEVEDO 376, MONSENHOR MESSIAS;NOROESTE;2024;POINT (-43.94852835 -19.88442564);1
VIVO;2024-01-10 09:13:00;JANEIRO/2024;01/2024;RUA RAMOS DE AZEVEDO 376, MONSENHOR MESSIAS;NOROESTE;2024;POINT (-43.97781202 -19.94794392);1
VIVO;2024-01-10 09:14:00;JANEIRO/2024;01/2024;RUA FREDERICO BRACHER JUNIOR 160, PADRE EUSTAQUIO;NOROESTE;2024;POINT (-43.94852835 -19.88442564);1
VIVO;2024-01-10 09:14:00;JANEIRO/2024;01/2024;RUA FREDERICO BRACHER JUNIOR 160, PADRE EUSTAQUIO;NOROESTE;2024;POINT (-44.05456263 -19.9750144);1
VIVO;2024-01-10 09:17:00;JANEIRO/2024;01/2024;RUA DOM JOSE GASPAR 257, CORAÇAO EUCARISTICO;NOROESTE;2024;POINT (-43.9267072 -19.8950787);1
VIVO;2024-01-10 09:17:00;JANEIRO/2024;01/2024;RUA DOM JOSE GASPAR 257, CORAÇAO EUCARISTICO;NOROESTE;2024;POINT (-44.05456263 -19.9750144);1
VIVO;2024-01-10 09:23:00;JANEIRO/2024;01/2024;RUA SERPENTINA 28, CARLOS PRATES;NOROESTE;2024;POINT (-43.9267072 -19.8950787);1
VIVO;2024-01-10 09:23:00;JANEIRO/2024;01/2024;RUA SERPENTINA 28, CARLOS PRATES;NOROESTE;2024;POINT (-43.92636397 -19.94010068);1
OI;2024-01-10 09:49:48;JANEIRO/2024;01/2024;RUA ILACIR PEREIRA LIMA 590, SILVEIRA;NORDESTE;2024;POINT (-44.0082499 -19.874825);1
OI;2024-01-10 09:49:48;JANEIRO/2024;01/2024;RUA ILACIR PEREIRA LIMA 590, SILVEIRA;NORDESTE;2024;POINT (-43.92636397 -19.94010068);1
VIVO;2024-01-10 10:09:00;JANEIRO/2024;01/2024;RUA MANHUMIRIM 866, PADRE EUSTAQUIO;NOROESTE;2024;POINT (-43.94029592 -19.86039707);1
VIVO;2024-01-10 10:09:00;JANEIRO/2024;01/2024;RUA MANHUMIRIM 866, PADRE EUSTAQUIO;NOROESTE;2024;POINT (-44.0082499 -19.874825);1
SGO;2024-01-10 14:28:00;JANEIRO/2024;01/2024;AVENIDA GETULIO VARGAS 691, SAVASSI;CENTRO-SUL;2024;POINT (-43.96543809 -19.93133965);1
SICOP;2024-01-10 14:31:00;JANEIRO/2024;01/2024;RUA SANTA RITA DURAO 586, Savassi;CENTRO-SUL;2024;POINT (-43.9257802931991 -19.9369371645466);1
SICOP;2024-01-10 14:41:00;JANEIRO/2024;01/2024;RUA SANTA RITA DURAO 586, Savassi;CENTRO-SUL;2024;POINT (-43.9544634610903 -19.9181776580434);1
CLARO;2024-01-11 02:45:00;JANEIRO/2024;01/2024;AVENIDA MAGENTA 39, VITORIA;NORDESTE;2024;POINT (-43.967833 -19.895521);1
CLARO;2024-01-11 02:45:00;JANEIRO/2024;01/2024;AVENIDA MAGENTA 39, VITORIA;NORDESTE;2024;POINT (-43.94029592 -19.86039707);1
VIVO;2024-01-11 09:07:00;JANEIRO/2024;01/2024;RUA RIO CASCA 279, CARLOS PRATES;NOROESTE;2024;POINT (-43.95810958 -19.88297891);1
VIVO;2024-01-11 09:07:00;JANEIRO/2024;01/2024;RUA RIO CASCA 279, CARLOS PRATES;NOROESTE;2024;POINT (-43.967833 -19.895521);1
OI;2024-01-11 10:09:44;JANEIRO/2024;01/2024;RUA ALAIR PEREIRA DA SILVA 120, CONJUNTO TAQUARIL;LESTE;2024;POINT (-43.95810958 -19.88297891);1
OI;2024-01-11 10:09:44;JANEIRO/2024;01/2024;RUA ALAIR PEREIRA DA SILVA 120, CONJUNTO TAQUARIL;LESTE;2024;POINT (-43.951732 -19.934296);1
SICOP;2024-01-11 10:51:00;JANEIRO/2024;01/2024;RUA NOSSA SENHORA DE LORETO 235, Ouro Minas;NORDESTE;2024;POINT (-43.9492604663982 -19.923285866749);1
VIVO;2024-01-11 13:26:00;JANEIRO/2024;01/2024;PRACA APA 110, JARDIM AMERICA;OESTE;2024;POINT (-43.94852835 -19.88442564);1
VIVO;2024-01-11 13:26:00;JANEIRO/2024;01/2024;PRACA APA 110, JARDIM AMERICA;OESTE;2024;POINT (-43.951732 -19.934296);1
VIVO;2024-01-11 14:40:00;JANEIRO/2024;01/2024;AVENIDA DOM PEDRO II 2610, JARDIM MONTANHES;NOROESTE;2024;POINT (-43.94852835 -19.88442564);1
VIVO;2024-01-11 14:40:00;JANEIRO/2024;01/2024;AVENIDA DOM PEDRO II 2610, JARDIM MONTANHES;NOROESTE;2024;POINT (-43.9759516 -19.9078071);1
VIVO;2024-01-11 14:48:00;JANEIRO/2024;01/2024;RUA INDIANA 861, JARDIM AMERICA;OESTE;2024;POINT (-43.9239405 -19.9439466);1
VIVO;2024-01-11 14:48:00;JANEIRO/2024;01/2024;RUA INDIANA 861, JARDIM AMERICA;OESTE;2024;POINT (-43.9264125325854 -19.9403293444553);1
OI;2024-01-11 15:09:56;JANEIRO/2024;01/2024;RUA PASTOR MURYLLO CASSETE 475, SAO BERNARDO;NORTE;2024;POINT (-43.9732348 -19.9268354);1
OI;2024-01-11 15:09:56;JANEIRO/2024;01/2024;RUA PASTOR MURYLLO CASSETE 475, SAO BERNARDO;NORTE;2024;POINT (-43.92054319 -19.856394);1
OI;2024-01-11 15:19:28;JANEIRO/2024;01/2024;RUA SANTA CLAUDIA 125, ARAGUAIA;BARREIRO;2024;POINT (-43.9759516 -19.9078071);1
OI;2024-01-11 15:19:28;JANEIRO/2024;01/2024;RUA SANTA CLAUDIA 125, ARAGUAIA;BARREIRO;2024;POINT (-43.92054319 -19.856394);1
CLARO;2024-01-11 17:05:00;JANEIRO/2024;01/2024;RUA FREI CIPRIANO 190, NOVA CACHOEIRINHA;NOROESTE;2024;POINT (-43.91130256 -19.85775024);1
CLARO;2024-01-11 17:05:00;JANEIRO/2024;01/2024;RUA FREI CIPRIANO 190, NOVA CACHOEIRINHA;NOROESTE;2024;POINT (-43.9239405 -19.9439466);1
CLARO;2024-01-11 22:42:00;JANEIRO/2024;01/2024;RUA DAS TANGERINAS 410, VILA CLORIS;NORTE;2024;POINT (-43.91130256 -19.85775024);1
CLARO;2024-01-11 22:42:00;JANEIRO/2024;01/2024;RUA DAS TANGERINAS 410, VILA CLORIS;NORTE;2024;POINT (-43.9732348 -19.9268354);1
SICOP;2024-01-11 22:42:00;JANEIRO/2024;01/2024;RUA DAS TANGERINAS 410, Vila Clóris;NORTE;2024;POINT (-43.9423585780098 -19.928216770838);1
CLARO;2024-01-11 22:50:00;JANEIRO/2024;01/2024;AVENIDA DESEMBARGADOR MILTON DOS REIS 11, ITAPOA;PAMPULHA;2024;POINT (-43.9205728 -19.912496);1
CLARO;2024-01-11 22:50:00;JANEIRO/2024;01/2024;AVENIDA DESEMBARGADOR MILTON DOS REIS 11, ITAPOA;PAMPULHA;2024;POINT (-43.9473762 -19.92423835);1
CLARO;2024-01-12 01:30:00;JANEIRO/2024;01/2024;RUA OURO BRANCO 137, POMPEIA;LESTE;2024;POINT (-43.9924916 -19.8015827);1
CLARO;2024-01-12 01:30:00;JANEIRO/2024;01/2024;RUA OURO BRANCO 137, POMPEIA;LESTE;2024;POINT (-43.9205728 -19.912496);1
CLARO;2024-01-12 02:15:00;JANEIRO/2024;01/2024;RUA DA ESTRADA 124, GOIANIA;NORDESTE;2024;POINT (-43.9702151 -19.819449);1
CLARO;2024-01-12 02:15:00;JANEIRO/2024;01/2024;RUA DA ESTRADA 124, GOIANIA;NORDESTE;2024;POINT (-43.9924916 -19.8015827);1
CLARO;2024-01-12 02:30:00;JANEIRO/2024;01/2024;RUA CIRA DE SOUZA 77, FERNAO DIAS;NORDESTE;2024;POINT (-43.91083861 -19.90531654);1
CLARO;2024-01-12 02:30:00;JANEIRO/2024;01/2024;RUA CIRA DE SOUZA 77, FERNAO DIAS;NORDESTE;2024;POINT (-43.9702151 -19.819449);1
CLARO;2024-01-12 04:00:00;JANEIRO/2024;01/2024;RUA OLAVO ANDRADE 353, CACHOEIRINHA;NORDESTE;2024;POINT (-43.9101919468834 -19.906000226229);1
CLARO;2024-01-12 04:00:00;JANEIRO/2024;01/2024;RUA OLAVO ANDRADE 353, CACHOEIRINHA;NORDESTE;2024;POINT (-43.9429079 -19.8953196);1
CLARO;2024-01-12 04:45:00;JANEIRO/2024;01/2024;RUA NELSON LEMOS DE CARVALHO 147, PALMARES;NORDESTE;2024;POINT (-44.04720346 -19.9771411);1
CLARO;2024-01-12 04:45:00;JANEIRO/2024;01/2024;RUA NELSON LEMOS DE CARVALHO 147, PALMARES;NORDESTE;2024;POINT (-43.9429079 -19.8953196);1
CLARO;2024-01-12 04:50:00;JANEIRO/2024;01/2024;RUA NISIO BATISTA DE OLIVEIRA 193, NOVO SAO LUCAS;CENTRO-SUL;2024;POINT (-44.04720346 -19.9771411);1
CLARO;2024-01-12 04:50:00;JANEIRO/2024;01/2024;RUA NISIO BATISTA DE OLIVEIRA 193, NOVO SAO LUCAS;CENTRO-SUL;2024;POINT (-43.9785871 -19.8040662);1
SICOP;2024-01-12 08:22:00;JANEIRO/2024;01/2024;RUA NELSON LEMOS DE CARVALHO 145, Palmares;NORDESTE;2024;POINT (-43.9421261998934 -19.9262469268768);1
OI;2024-01-12 08:47:46;JANEIRO/2024;01/2024;RUA DOS COMANCHES 245, SANTA MONICA;VENDA NOVA;2024;POINT (-43.9785871 -19.8040662);1
OI;2024-01-12 08:47:46;JANEIRO/2024;01/2024;RUA DOS COMANCHES 245, SANTA MONICA;VENDA NOVA;2024;POINT (-44.02489765 -19.94003362);1
OI;2024-01-12 09:41:01;JANEIRO/2024;01/2024;RUA ALVORADA 10, CONJUNTO TAQUARIL;LESTE;2024;POINT (-43.95235 -19.888326);1
OI;2024-01-12 09:41:01;JANEIRO/2024;01/2024;RUA ALVORADA 10, CONJUNTO TAQUARIL;LESTE;2024;POINT (-44.02489765 -19.94003362);1
OI;2024-01-12 10:08:41;JANEIRO/2024;01/2024;RUA ELY MURILO CLAUDIO 105, PLANALTO;NORTE;2024;POINT (-43.95235 -19.888326);1
OI;2024-01-12 10:08:41;JANEIRO/2024;01/2024;RUA ELY MURILO CLAUDIO 105, PLANALTO;NORTE;2024;POINT (-43.92636397 -19.94010068);1
SGO;2024-01-12 13:01:00;JANEIRO/2024;01/2024;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK 6001, SANTA MARIA;OESTE;2024;POINT (-43.96910055 -19.83322017);1
CLARO;2024-01-12 15:40:00;JANEIRO/2024;01/2024;AVENIDA PRESIDENTE CARLOS LUZ 1520, CAICARAS;NOROESTE;2024;POINT (-43.92636397 -19.94010068);1
CLARO;2024-01-12 15:40:00;JANEIRO/2024;01/2024;AVENIDA PRESIDENTE CARLOS LUZ 1520, CAICARAS;NOROESTE;2024;POINT (-44.016608 -19.975554);1
VIVO;2024-01-12 16:06:00;JANEIRO/2024;01/2024;RUA MANHUMIRIM 790, PADRE EUSTAQUIO;NOROESTE;2024;POINT (-43.94296288 -19.88498079);1
VIVO;2024-01-12 16:06:00;JANEIRO/2024;01/2024;RUA MANHUMIRIM 790, PADRE EUSTAQUIO;NOROESTE;2024;POINT (-43.921754 -19.942722);1
CLARO;2024-01-12 21:16:00;JANEIRO/2024;01/2024;AVENIDA NOSSA SENHORA DO CARMO 58, SAO PEDRO;CENTRO-SUL;2024;POINT (-44.016608 -19.975554);1
CLARO;2024-01-12 21:16:00;JANEIRO/2024;01/2024;AVENIDA NOSSA SENHORA DO CARMO 58, SAO PEDRO;CENTRO-SUL;2024;POINT (-43.94296288 -19.88498079);1
CLARO;2024-01-12 22:07:00;JANEIRO/2024;01/2024;RUA JORNALISTA WILSON ANGELO 32, SAO LUIZ;PAMPULHA;2024;POINT (-43.921754 -19.942722);1
CLARO;2024-01-12 22:07:00;JANEIRO/2024;01/2024;RUA JORNALISTA WILSON ANGELO 32, SAO LUIZ;PAMPULHA;2024;POINT (-43.96610664 -19.94467223);1
CLARO;2024-01-12 23:01:00;JANEIRO/2024;01/2024;RUA ITAPECERICA 545, LAGOINHA;NOROESTE;2024;POINT (-43.96610664 -19.94467223);1
CLARO;2024-01-12 23:01:00;JANEIRO/2024;01/2024;RUA ITAPECERICA 545, LAGOINHA;NOROESTE;2024;POINT (-43.9619982 -19.8557623);1
SICOP;2024-01-13 03:26:00;JANEIRO/2024;01/2024;AVENIDA PRESIDENTE ANTONIO CARLOS 1305, Aparecida;NOROESTE;2024;POINT (-43.9371971611995 -19.9276123371655);1
SICOP;2024-01-13 04:35:00;JANEIRO/2024;01/2024;AVENIDA PRESIDENTE ANTONIO CARLOS 3721, São Francisco;PAMPULHA;2024;POINT (-43.9500168700814 -19.922564921604);1
OI;2024-01-13 08:47:51;JANEIRO/2024;01/2024;RUA BETEL 11, CONJUNTO CAPITAO EDUARDO;NORDESTE;2024;POINT (-43.88683623 -19.85318652);1
OI;2024-01-13 08:47:51;JANEIRO/2024;01/2024;RUA BETEL 11, CONJUNTO CAPITAO EDUARDO;NORDESTE;2024;POINT (-43.94852835 -19.88442564);1
OI;2024-01-13 13:09:40;JANEIRO/2024;01/2024;RUA NILO APARECIDA PINTO 165, PLANALTO;NORTE;2024;POINT (-43.88683623 -19.85318652);1
OI;2024-01-13 13:09:40;JANEIRO/2024;01/2024;RUA NILO APARECIDA PINTO 165, PLANALTO;NORTE;2024;POINT (-43.9619982 -19.8557623);1
CLARO;2024-01-14 08:16:00;JANEIRO/2024;01/2024;RUA CONDE PEREIRA CARNEIRO 364, GAMELEIRA;OESTE;2024;POINT (-43.95818887 -19.88483628);1
CLARO;2024-01-14 08:16:00;JANEIRO/2024;01/2024;RUA CONDE PEREIRA CARNEIRO 364, GAMELEIRA;OESTE;2024;POINT (-43.94852835 -19.88442564);1
SGO;2024-01-14 22:06:00;JANEIRO/2024;01/2024;RUA DOS TAMOIOS 946, CENTRO;CENTRO-SUL;2024;POINT (-43.96910055 -19.83322017);1
CLARO;2024-01-14 22:10:00;JANEIRO/2024;01/2024;RUA CAMOES 106, SAO LUCAS;CENTRO-SUL;2024;POINT (-43.95818887 -19.88483628);1
CLARO;2024-01-14 22:10:00;JANEIRO/2024;01/2024;RUA CAMOES 106, SAO LUCAS;CENTRO-SUL;2024;POINT (-43.91991417 -19.94044679);1
CLARO;2024-01-15 04:53:00;JANEIRO/2024;01/2024;RUA SEBASTIAO POSSADA BRAVO 255, SANTA ROSA;PAMPULHA;2024;POINT (-43.91991417 -19.94044679);1
CLARO;2024-01-15 04:53:00;JANEIRO/2024;01/2024;RUA SEBASTIAO POSSADA BRAVO 255, SANTA ROSA;PAMPULHA;2024;POINT (-44.04698965 -19.99482416);1
CLARO;2024-01-15 08:27:00;JANEIRO/2024;01/2024;AVENIDA AMERICO VESPUCIO 442, APARECIDA;NOROESTE;2024;POINT (-44.04698965 -19.99482416);1
CLARO;2024-01-15 08:27:00;JANEIRO/2024;01/2024;AVENIDA AMERICO VESPUCIO 442, APARECIDA;NOROESTE;2024;POINT (-43.93705165 -19.95086879);1
CLARO;2024-01-15 08:32:00;JANEIRO/2024;01/2024;RUA EMBU 39, JATOBA;BARREIRO;2024;POINT (-43.92913419 -19.94072069);1
CLARO;2024-01-15 08:32:00;JANEIRO/2024;01/2024;RUA EMBU 39, JATOBA;BARREIRO;2024;POINT (-43.9370938821051 -19.9508687734379);1
CLARO;2024-01-15 09:00:00;JANEIRO/2024;01/2024;RUA OUTONO 101, CARMO;CENTRO-SUL;2024;POINT (-43.91991417 -19.94044679);1
CLARO;2024-01-15 09:00:00;JANEIRO/2024;01/2024;RUA OUTONO 101, CARMO;CENTRO-SUL;2024;POINT (-43.92913419 -19.94072069);1
VIVO;2024-01-15 09:48:00;JANEIRO/2024;01/2024;RUA JOAO DONADA 1, SANTA TEREZINHA;PAMPULHA;2024;POINT (-43.91991417 -19.94044679);1
VIVO;2024-01-15 09:48:00;JANEIRO/2024;01/2024;RUA JOAO DONADA 1, SANTA TEREZINHA;PAMPULHA;2024;POINT (-43.95833381 -19.9237962);1
VIVO;2024-01-15 09:50:00;JANEIRO/2024;01/2024;RUA FRANCISCO DUMONT 643, SANTA TEREZINHA;PAMPULHA;2024;POINT (-43.95833381 -19.9237962);1
VIVO;2024-01-15 09:50:00;JANEIRO/2024;01/2024;RUA FRANCISCO DUMONT 643, SANTA TEREZINHA;PAMPULHA;2024;POINT (-43.912016 -19.924875);1
CLARO;2024-01-15 16:28:00;JANEIRO/2024;01/2024;RUA QUIMO 35, PARQUE SAO PEDRO;VENDA NOVA;2024;POINT (-43.97903906 -19.94193932);1
CLARO;2024-01-15 16:28:00;JANEIRO/2024;01/2024;RUA QUIMO 35, PARQUE SAO PEDRO;VENDA NOVA;2024;POINT (-43.912016 -19.924875);1
VIVO;2024-01-15 17:46:00;JANEIRO/2024;01/2024;RUA ESPINOSA 8, CARLOS PRATES;NOROESTE;2024;POINT (-43.97903906 -19.94193932);1
VIVO;2024-01-15 17:46:00;JANEIRO/2024;01/2024;RUA ESPINOSA 8, CARLOS PRATES;NOROESTE;2024;POINT (-44.00039591 -19.80278074);1
VIVO;2024-01-15 17:49:00;JANEIRO/2024;01/2024;RUA GAMA CERQUEIRA 215, JARDIM AMERICA;OESTE;2024;POINT (-43.97506758 -19.94829786);1
VIVO;2024-01-15 17:49:00;JANEIRO/2024;01/2024;RUA GAMA CERQUEIRA 215, JARDIM AMERICA;OESTE;2024;POINT (-44.0003121039405 -19.8028090665798);1
CLARO;2024-01-16 01:04:00;JANEIRO/2024;01/2024;RUA JOSE BASILIO 200, PARQUE SAO JOSE;OESTE;2024;POINT (-43.97506758 -19.94829786);1
CLARO;2024-01-16 01:04:00;JANEIRO/2024;01/2024;RUA JOSE BASILIO 200, PARQUE SAO JOSE;OESTE;2024;POINT (-43.9240906 -19.9325413);1
SICOP;2024-01-16 02:38:00;JANEIRO/2024;01/2024;RUA ACAIACA 304, Dom Bosco;NOROESTE;2024;POINT (-43.9498912814795 -19.9240103109449);1
